"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sun May 11 09:24:09 GMT 2025","Sun May 11 09:24:35 GMT 2025","25854","projekt_zaliczeniowy.tests.testy_sortowania.mobile","test_mobile_sortowanie_po_popularności","","","","test_most_popular",""
"passed","Sun May 11 09:26:19 GMT 2025","Sun May 11 09:26:46 GMT 2025","27177","projekt_zaliczeniowy.tests.testy_wylogowania","test_wylogowanie","","","","test_logout",""
"passed","Sun May 11 09:24:35 GMT 2025","Sun May 11 09:25:02 GMT 2025","26633","projekt_zaliczeniowy.tests.testy_sortowania","test_sortowanie_po_najniższej_cenie","","","","test_lowest_price",""
"broken","Sun May 11 09:21:37 GMT 2025","Sun May 11 09:22:03 GMT 2025","25431","projekt_zaliczeniowy.tests.testy_sortowania.mobile","test_mobile_sortowanie_po_najniższej_cenie","","","","test_lowest_price",""
"passed","Sun May 11 09:20:43 GMT 2025","Sun May 11 09:21:12 GMT 2025","28784","projekt_zaliczeniowy.tests.testy_logowania","test_brak_hasla","","","","test_without_password",""
"passed","Sun May 11 09:18:46 GMT 2025","Sun May 11 09:18:47 GMT 2025","505","projekt_zaliczeniowy.tests.api","test_user","","","","test_user_failure",""
"passed","Sun May 11 09:19:16 GMT 2025","Sun May 11 09:19:31 GMT 2025","14610","projekt_zaliczeniowy.tests.testy_koszyka","test_zmiana_ilości_w_koszyku","","","","test_product_quantity_change",""
"passed","Sun May 11 09:20:20 GMT 2025","Sun May 11 09:20:43 GMT 2025","22712","projekt_zaliczeniowy.tests.testy_logowania","test_brak_adresu_email","","","","test_without_email",""
"passed","Sun May 11 09:19:32 GMT 2025","Sun May 11 09:19:57 GMT 2025","25008","projekt_zaliczeniowy.tests.testy_logowania","test_bledne_haslo","","","","test_wrong_password",""
"passed","Sun May 11 09:21:13 GMT 2025","Sun May 11 09:21:37 GMT 2025","24220","projekt_zaliczeniowy.tests.testy_logowania","test_poprawne_dane","","","","test_correct",""
"passed","Sun May 11 09:18:47 GMT 2025","Sun May 11 09:19:01 GMT 2025","14251","projekt_zaliczeniowy.tests.testy_koszyka","test_dodawania_do_koszyka","","","","test_add_product_to_cart",""
"passed","Sun May 11 09:23:43 GMT 2025","Sun May 11 09:24:08 GMT 2025","25222","projekt_zaliczeniowy.tests.testy_sortowania.mobile","test_mobile_sortowanie_po_nowości","","","","test_newest",""
"passed","Sun May 11 09:19:01 GMT 2025","Sun May 11 09:19:16 GMT 2025","15023","projekt_zaliczeniowy.tests.testy_koszyka","test_usuwanie_z_koszyka","","","","test_remove_product_to_cart",""
"broken","Sun May 11 09:22:03 GMT 2025","Sun May 11 09:23:43 GMT 2025","99613","projekt_zaliczeniowy.tests.testy_sortowania.mobile","test_mobile_sortowanie_po_najwyższej_cenie","","","","test_highest_price",""
"passed","Sun May 11 09:25:54 GMT 2025","Sun May 11 09:26:19 GMT 2025","24641","projekt_zaliczeniowy.tests.testy_sortowania","test_sortowanie_po_popularności","","","","test_most_popular",""
"passed","Sun May 11 09:25:30 GMT 2025","Sun May 11 09:25:54 GMT 2025","23833","projekt_zaliczeniowy.tests.testy_sortowania","test_sortowanie_po_nowości","","","","test_most_popular",""
"passed","Sun May 11 09:25:02 GMT 2025","Sun May 11 09:25:29 GMT 2025","27393","projekt_zaliczeniowy.tests.testy_sortowania","test_sortowanie_po_najwyższej_cenie","","","","test_highest_price",""
"passed","Sun May 11 09:18:45 GMT 2025","Sun May 11 09:18:46 GMT 2025","842","projekt_zaliczeniowy.tests.api","test_products","","","","test_products_failure",""
"passed","Sun May 11 09:19:57 GMT 2025","Sun May 11 09:20:20 GMT 2025","22987","projekt_zaliczeniowy.tests.testy_logowania","test_bledny_adres_email","","","","test_wrong_email",""
