"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jun 22 09:20:03 GMT 2025","Sun Jun 22 09:20:04 GMT 2025","519","projekt_zaliczeniowy.tests.api","test_user","","","","test_user_failure",""
"passed","Sun Jun 22 09:28:30 GMT 2025","Sun Jun 22 09:28:58 GMT 2025","27658","projekt_zaliczeniowy.tests.testy_sortowania.mobile","test_mobile_sortowanie_po_najniższej_cenie","","","","test_lowest_price",""
"passed","Sun Jun 22 09:20:03 GMT 2025","Sun Jun 22 09:20:03 GMT 2025","573","projekt_zaliczeniowy.tests.api","test_products","","","","test_products_failure",""
"broken","Sun Jun 22 09:22:00 GMT 2025","Sun Jun 22 09:23:09 GMT 2025","69591","projekt_zaliczeniowy.tests.testy_koszyka","test_zmiana_ilości_w_koszyku","","","","test_product_quantity_change",""
"broken","Sun Jun 22 09:20:49 GMT 2025","Sun Jun 22 09:22:00 GMT 2025","70721","projekt_zaliczeniowy.tests.testy_koszyka","test_usuwanie_z_koszyka","","","","test_remove_product_to_cart",""
"passed","Sun Jun 22 09:31:19 GMT 2025","Sun Jun 22 09:31:47 GMT 2025","27734","projekt_zaliczeniowy.tests.testy_sortowania","test_sortowanie_po_nowości","","","","test_newest",""
"passed","Sun Jun 22 09:28:58 GMT 2025","Sun Jun 22 09:29:28 GMT 2025","29478","projekt_zaliczeniowy.tests.testy_sortowania.mobile","test_mobile_sortowanie_po_najwyższej_cenie","","","","test_highest_price",""
"broken","Sun Jun 22 09:26:28 GMT 2025","Sun Jun 22 09:27:31 GMT 2025","63283","projekt_zaliczeniowy.tests.testy_logowania","test_brak_hasla","","","","test_without_password",""
"passed","Sun Jun 22 09:29:55 GMT 2025","Sun Jun 22 09:30:23 GMT 2025","27376","projekt_zaliczeniowy.tests.testy_sortowania.mobile","test_mobile_sortowanie_po_popularności","","","","test_most_popular",""
"broken","Sun Jun 22 09:32:14 GMT 2025","Sun Jun 22 09:33:02 GMT 2025","48089","projekt_zaliczeniowy.tests.testy_wylogowania","test_wylogowanie","","","","test_logout",""
"broken","Sun Jun 22 09:24:20 GMT 2025","Sun Jun 22 09:25:24 GMT 2025","63251","projekt_zaliczeniowy.tests.testy_logowania","test_bledny_adres_email","","","","test_wrong_email",""
"broken","Sun Jun 22 09:27:32 GMT 2025","Sun Jun 22 09:28:30 GMT 2025","57906","projekt_zaliczeniowy.tests.testy_logowania","test_poprawne_dane","","","","test_correct",""
"passed","Sun Jun 22 09:30:51 GMT 2025","Sun Jun 22 09:31:19 GMT 2025","27945","projekt_zaliczeniowy.tests.testy_sortowania","test_sortowanie_po_najwyższej_cenie","","","","test_highest_price",""
"passed","Sun Jun 22 09:20:04 GMT 2025","Sun Jun 22 09:20:49 GMT 2025","45247","projekt_zaliczeniowy.tests.testy_koszyka","test_dodawania_do_koszyka","","","","test_add_product_to_cart",""
"passed","Sun Jun 22 09:30:23 GMT 2025","Sun Jun 22 09:30:51 GMT 2025","27423","projekt_zaliczeniowy.tests.testy_sortowania","test_sortowanie_po_najniższej_cenie","","","","test_lowest_price",""
"broken","Sun Jun 22 09:23:15 GMT 2025","Sun Jun 22 09:24:20 GMT 2025","64752","projekt_zaliczeniowy.tests.testy_logowania","test_bledne_haslo","","","","test_wrong_password",""
"passed","Sun Jun 22 09:29:28 GMT 2025","Sun Jun 22 09:29:55 GMT 2025","26700","projekt_zaliczeniowy.tests.testy_sortowania.mobile","test_mobile_sortowanie_po_nowości","","","","test_newest",""
"broken","Sun Jun 22 09:25:24 GMT 2025","Sun Jun 22 09:26:28 GMT 2025","63590","projekt_zaliczeniowy.tests.testy_logowania","test_brak_adresu_email","","","","test_without_email",""
"passed","Sun Jun 22 09:31:48 GMT 2025","Sun Jun 22 09:32:13 GMT 2025","25758","projekt_zaliczeniowy.tests.testy_sortowania","test_sortowanie_po_popularności","","","","test_most_popular",""
