"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Mon Aug 25 09:24:23 GMT 2025","Mon Aug 25 09:25:37 GMT 2025","73850","projekt_zaliczeniowy.tests.testy_koszyka","test_usuwanie_z_koszyka","","","","test_remove_product_to_cart",""
"broken","Mon Aug 25 09:26:35 GMT 2025","Mon Aug 25 09:27:40 GMT 2025","65110","projekt_zaliczeniowy.tests.testy_logowania","test_bledne_haslo","","","","test_wrong_password",""
"passed","Mon Aug 25 09:31:51 GMT 2025","Mon Aug 25 09:32:20 GMT 2025","29473","projekt_zaliczeniowy.tests.testy_sortowania.mobile","test_mobile_sortowanie_po_najniższej_cenie","","","","test_lowest_price",""
"passed","Mon Aug 25 09:35:19 GMT 2025","Mon Aug 25 09:35:44 GMT 2025","24853","projekt_zaliczeniowy.tests.testy_sortowania","test_sortowanie_po_popularności","","","","test_most_popular",""
"broken","Mon Aug 25 09:30:51 GMT 2025","Mon Aug 25 09:31:50 GMT 2025","59190","projekt_zaliczeniowy.tests.testy_logowania","test_poprawne_dane","","","","test_correct",""
"broken","Mon Aug 25 09:27:41 GMT 2025","Mon Aug 25 09:28:45 GMT 2025","64086","projekt_zaliczeniowy.tests.testy_logowania","test_bledny_adres_email","","","","test_wrong_email",""
"passed","Mon Aug 25 09:33:48 GMT 2025","Mon Aug 25 09:34:19 GMT 2025","30819","projekt_zaliczeniowy.tests.testy_sortowania","test_sortowanie_po_najniższej_cenie","","","","test_lowest_price",""
"broken","Mon Aug 25 09:29:48 GMT 2025","Mon Aug 25 09:30:51 GMT 2025","63038","projekt_zaliczeniowy.tests.testy_logowania","test_brak_hasla","","","","test_without_password",""
"failed","Mon Aug 25 09:23:33 GMT 2025","Mon Aug 25 09:23:34 GMT 2025","555","projekt_zaliczeniowy.tests.api","test_products","","","","test_products_failure",""
"passed","Mon Aug 25 09:34:48 GMT 2025","Mon Aug 25 09:35:19 GMT 2025","30916","projekt_zaliczeniowy.tests.testy_sortowania","test_sortowanie_po_nowości","","","","test_newest",""
"passed","Mon Aug 25 09:32:21 GMT 2025","Mon Aug 25 09:32:52 GMT 2025","31186","projekt_zaliczeniowy.tests.testy_sortowania.mobile","test_mobile_sortowanie_po_najwyższej_cenie","","","","test_highest_price",""
"passed","Mon Aug 25 09:34:20 GMT 2025","Mon Aug 25 09:34:47 GMT 2025","27821","projekt_zaliczeniowy.tests.testy_sortowania","test_sortowanie_po_najwyższej_cenie","","","","test_highest_price",""
"passed","Mon Aug 25 09:23:35 GMT 2025","Mon Aug 25 09:24:23 GMT 2025","48294","projekt_zaliczeniowy.tests.testy_koszyka","test_dodawania_do_koszyka","","","","test_add_product_to_cart",""
"passed","Mon Aug 25 09:32:52 GMT 2025","Mon Aug 25 09:33:20 GMT 2025","28311","projekt_zaliczeniowy.tests.testy_sortowania.mobile","test_mobile_sortowanie_po_nowości","","","","test_newest",""
"broken","Mon Aug 25 09:35:44 GMT 2025","Mon Aug 25 09:36:32 GMT 2025","48309","projekt_zaliczeniowy.tests.testy_wylogowania","test_wylogowanie","","","","test_logout",""
"passed","Mon Aug 25 09:25:37 GMT 2025","Mon Aug 25 09:26:22 GMT 2025","44475","projekt_zaliczeniowy.tests.testy_koszyka","test_zmiana_ilości_w_koszyku","","","","test_product_quantity_change",""
"passed","Mon Aug 25 09:23:34 GMT 2025","Mon Aug 25 09:23:35 GMT 2025","905","projekt_zaliczeniowy.tests.api","test_user","","","","test_user_failure",""
"passed","Mon Aug 25 09:33:21 GMT 2025","Mon Aug 25 09:33:48 GMT 2025","27293","projekt_zaliczeniowy.tests.testy_sortowania.mobile","test_mobile_sortowanie_po_popularności","","","","test_most_popular",""
"broken","Mon Aug 25 09:28:45 GMT 2025","Mon Aug 25 09:29:47 GMT 2025","61966","projekt_zaliczeniowy.tests.testy_logowania","test_brak_adresu_email","","","","test_without_email",""
