"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Oct 18 09:29:53 GMT 2025","Sat Oct 18 09:30:19 GMT 2025","25427","projekt_zaliczeniowy.tests.testy_sortowania","test_sortowanie_po_nowości","","","","test_newest",""
"broken","Sat Oct 18 09:19:15 GMT 2025","Sat Oct 18 09:20:23 GMT 2025","68799","projekt_zaliczeniowy.tests.testy_koszyka","test_usuwanie_z_koszyka","","","","test_remove_product_to_cart",""
"passed","Sat Oct 18 09:28:32 GMT 2025","Sat Oct 18 09:28:58 GMT 2025","26182","projekt_zaliczeniowy.tests.testy_sortowania.mobile","test_mobile_sortowanie_po_popularności","","","","test_most_popular",""
"passed","Sat Oct 18 09:30:19 GMT 2025","Sat Oct 18 09:30:45 GMT 2025","26175","projekt_zaliczeniowy.tests.testy_sortowania","test_sortowanie_po_popularności","","","","test_most_popular",""
"broken","Sat Oct 18 09:24:03 GMT 2025","Sat Oct 18 09:25:05 GMT 2025","61990","projekt_zaliczeniowy.tests.testy_logowania","test_brak_adresu_email","","","","test_without_email",""
"broken","Sat Oct 18 09:22:59 GMT 2025","Sat Oct 18 09:24:02 GMT 2025","63403","projekt_zaliczeniowy.tests.testy_logowania","test_bledny_adres_email","","","","test_wrong_email",""
"broken","Sat Oct 18 09:20:23 GMT 2025","Sat Oct 18 09:21:35 GMT 2025","71250","projekt_zaliczeniowy.tests.testy_koszyka","test_zmiana_ilości_w_koszyku","","","","test_product_quantity_change",""
"failed","Sat Oct 18 09:19:00 GMT 2025","Sat Oct 18 09:19:00 GMT 2025","845","projekt_zaliczeniowy.tests.api","test_products","","","","test_products_failure",""
"passed","Sat Oct 18 09:19:00 GMT 2025","Sat Oct 18 09:19:01 GMT 2025","767","projekt_zaliczeniowy.tests.api","test_user","","","","test_user_failure",""
"broken","Sat Oct 18 09:30:46 GMT 2025","Sat Oct 18 09:31:34 GMT 2025","48046","projekt_zaliczeniowy.tests.testy_wylogowania","test_wylogowanie","","","","test_logout",""
"broken","Sat Oct 18 09:21:52 GMT 2025","Sat Oct 18 09:22:58 GMT 2025","65946","projekt_zaliczeniowy.tests.testy_logowania","test_bledne_haslo","","","","test_wrong_password",""
"passed","Sat Oct 18 09:27:37 GMT 2025","Sat Oct 18 09:28:05 GMT 2025","28650","projekt_zaliczeniowy.tests.testy_sortowania.mobile","test_mobile_sortowanie_po_najwyższej_cenie","","","","test_highest_price",""
"passed","Sat Oct 18 09:29:26 GMT 2025","Sat Oct 18 09:29:53 GMT 2025","27259","projekt_zaliczeniowy.tests.testy_sortowania","test_sortowanie_po_najwyższej_cenie","","","","test_highest_price",""
"passed","Sat Oct 18 09:27:09 GMT 2025","Sat Oct 18 09:27:36 GMT 2025","27281","projekt_zaliczeniowy.tests.testy_sortowania.mobile","test_mobile_sortowanie_po_najniższej_cenie","","","","test_lowest_price",""
"passed","Sat Oct 18 09:28:06 GMT 2025","Sat Oct 18 09:28:32 GMT 2025","26352","projekt_zaliczeniowy.tests.testy_sortowania.mobile","test_mobile_sortowanie_po_nowości","","","","test_newest",""
"broken","Sat Oct 18 09:25:05 GMT 2025","Sat Oct 18 09:26:10 GMT 2025","64758","projekt_zaliczeniowy.tests.testy_logowania","test_brak_hasla","","","","test_without_password",""
"passed","Sat Oct 18 09:19:01 GMT 2025","Sat Oct 18 09:19:15 GMT 2025","13311","projekt_zaliczeniowy.tests.testy_koszyka","test_dodawania_do_koszyka","","","","test_add_product_to_cart",""
"passed","Sat Oct 18 09:28:59 GMT 2025","Sat Oct 18 09:29:25 GMT 2025","26598","projekt_zaliczeniowy.tests.testy_sortowania","test_sortowanie_po_najniższej_cenie","","","","test_lowest_price",""
"broken","Sat Oct 18 09:26:10 GMT 2025","Sat Oct 18 09:27:09 GMT 2025","58413","projekt_zaliczeniowy.tests.testy_logowania","test_poprawne_dane","","","","test_correct",""
