"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jun 01 09:19:45 GMT 2025","Sun Jun 01 09:19:46 GMT 2025","813","projekt_zaliczeniowy.tests.api","test_products","","","","test_products_failure",""
"passed","Sun Jun 01 09:25:42 GMT 2025","Sun Jun 01 09:26:16 GMT 2025","34555","projekt_zaliczeniowy.tests.testy_sortowania.mobile","test_mobile_sortowanie_po_popularności","","","","test_most_popular",""
"passed","Sun Jun 01 09:28:20 GMT 2025","Sun Jun 01 09:28:48 GMT 2025","28272","projekt_zaliczeniowy.tests.testy_wylogowania","test_wylogowanie","","","","test_logout",""
"passed","Sun Jun 01 09:26:49 GMT 2025","Sun Jun 01 09:27:23 GMT 2025","34290","projekt_zaliczeniowy.tests.testy_sortowania","test_sortowanie_po_najwyższej_cenie","","","","test_highest_price",""
"passed","Sun Jun 01 09:25:13 GMT 2025","Sun Jun 01 09:25:41 GMT 2025","28443","projekt_zaliczeniowy.tests.testy_sortowania.mobile","test_mobile_sortowanie_po_nowości","","","","test_newest",""
"passed","Sun Jun 01 09:24:39 GMT 2025","Sun Jun 01 09:25:12 GMT 2025","32968","projekt_zaliczeniowy.tests.testy_sortowania.mobile","test_mobile_sortowanie_po_najwyższej_cenie","","","","test_highest_price",""
"passed","Sun Jun 01 09:19:46 GMT 2025","Sun Jun 01 09:19:47 GMT 2025","745","projekt_zaliczeniowy.tests.api","test_user","","","","test_user_failure",""
"passed","Sun Jun 01 09:27:49 GMT 2025","Sun Jun 01 09:28:20 GMT 2025","30200","projekt_zaliczeniowy.tests.testy_sortowania","test_sortowanie_po_popularności","","","","test_most_popular",""
"passed","Sun Jun 01 09:24:12 GMT 2025","Sun Jun 01 09:24:39 GMT 2025","27558","projekt_zaliczeniowy.tests.testy_sortowania.mobile","test_mobile_sortowanie_po_najniższej_cenie","","","","test_lowest_price",""
"passed","Sun Jun 01 09:19:47 GMT 2025","Sun Jun 01 09:20:31 GMT 2025","43945","projekt_zaliczeniowy.tests.testy_koszyka","test_dodawania_do_koszyka","","","","test_add_product_to_cart",""
"passed","Sun Jun 01 09:22:09 GMT 2025","Sun Jun 01 09:22:34 GMT 2025","25832","projekt_zaliczeniowy.tests.testy_logowania","test_bledne_haslo","","","","test_wrong_password",""
"passed","Sun Jun 01 09:22:58 GMT 2025","Sun Jun 01 09:23:21 GMT 2025","23093","projekt_zaliczeniowy.tests.testy_logowania","test_brak_adresu_email","","","","test_without_email",""
"passed","Sun Jun 01 09:23:46 GMT 2025","Sun Jun 01 09:24:11 GMT 2025","25110","projekt_zaliczeniowy.tests.testy_logowania","test_poprawne_dane","","","","test_correct",""
"passed","Sun Jun 01 09:22:35 GMT 2025","Sun Jun 01 09:22:58 GMT 2025","23026","projekt_zaliczeniowy.tests.testy_logowania","test_bledny_adres_email","","","","test_wrong_email",""
"passed","Sun Jun 01 09:20:31 GMT 2025","Sun Jun 01 09:21:18 GMT 2025","47851","projekt_zaliczeniowy.tests.testy_koszyka","test_usuwanie_z_koszyka","","","","test_remove_product_to_cart",""
"passed","Sun Jun 01 09:27:24 GMT 2025","Sun Jun 01 09:27:49 GMT 2025","25077","projekt_zaliczeniowy.tests.testy_sortowania","test_sortowanie_po_nowości","","","","test_newest",""
"passed","Sun Jun 01 09:21:18 GMT 2025","Sun Jun 01 09:22:04 GMT 2025","45503","projekt_zaliczeniowy.tests.testy_koszyka","test_zmiana_ilości_w_koszyku","","","","test_product_quantity_change",""
"passed","Sun Jun 01 09:23:22 GMT 2025","Sun Jun 01 09:23:46 GMT 2025","23895","projekt_zaliczeniowy.tests.testy_logowania","test_brak_hasla","","","","test_without_password",""
"passed","Sun Jun 01 09:26:17 GMT 2025","Sun Jun 01 09:26:49 GMT 2025","32060","projekt_zaliczeniowy.tests.testy_sortowania","test_sortowanie_po_najniższej_cenie","","","","test_lowest_price",""
