"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jul 22 09:26:58 GMT 2025","Tue Jul 22 09:26:59 GMT 2025","551","projekt_zaliczeniowy.tests.api","test_products","","","","test_products_failure",""
"broken","Tue Jul 22 09:38:32 GMT 2025","Tue Jul 22 09:39:20 GMT 2025","47758","projekt_zaliczeniowy.tests.testy_wylogowania","test_wylogowanie","","","","test_logout",""
"passed","Tue Jul 22 09:36:46 GMT 2025","Tue Jul 22 09:37:13 GMT 2025","27215","projekt_zaliczeniowy.tests.testy_sortowania","test_sortowanie_po_najniższej_cenie","","","","test_lowest_price",""
"passed","Tue Jul 22 09:35:52 GMT 2025","Tue Jul 22 09:36:18 GMT 2025","25819","projekt_zaliczeniowy.tests.testy_sortowania.mobile","test_mobile_sortowanie_po_nowości","","","","test_newest",""
"broken","Tue Jul 22 09:32:54 GMT 2025","Tue Jul 22 09:33:57 GMT 2025","62886","projekt_zaliczeniowy.tests.testy_logowania","test_brak_hasla","","","","test_without_password",""
"passed","Tue Jul 22 09:36:18 GMT 2025","Tue Jul 22 09:36:45 GMT 2025","27104","projekt_zaliczeniowy.tests.testy_sortowania.mobile","test_mobile_sortowanie_po_popularności","","","","test_most_popular",""
"broken","Tue Jul 22 09:31:52 GMT 2025","Tue Jul 22 09:32:54 GMT 2025","61852","projekt_zaliczeniowy.tests.testy_logowania","test_brak_adresu_email","","","","test_without_email",""
"broken","Tue Jul 22 09:33:58 GMT 2025","Tue Jul 22 09:34:55 GMT 2025","57325","projekt_zaliczeniowy.tests.testy_logowania","test_poprawne_dane","","","","test_correct",""
"passed","Tue Jul 22 09:27:00 GMT 2025","Tue Jul 22 09:27:17 GMT 2025","17311","projekt_zaliczeniowy.tests.testy_koszyka","test_dodawania_do_koszyka","","","","test_add_product_to_cart",""
"passed","Tue Jul 22 09:37:13 GMT 2025","Tue Jul 22 09:37:40 GMT 2025","27183","projekt_zaliczeniowy.tests.testy_sortowania","test_sortowanie_po_najwyższej_cenie","","","","test_highest_price",""
"broken","Tue Jul 22 09:29:40 GMT 2025","Tue Jul 22 09:30:49 GMT 2025","68197","projekt_zaliczeniowy.tests.testy_logowania","test_bledne_haslo","","","","test_wrong_password",""
"passed","Tue Jul 22 09:34:56 GMT 2025","Tue Jul 22 09:35:23 GMT 2025","27513","projekt_zaliczeniowy.tests.testy_sortowania.mobile","test_mobile_sortowanie_po_najniższej_cenie","","","","test_lowest_price",""
"broken","Tue Jul 22 09:28:26 GMT 2025","Tue Jul 22 09:29:35 GMT 2025","69224","projekt_zaliczeniowy.tests.testy_koszyka","test_zmiana_ilości_w_koszyku","","","","test_product_quantity_change",""
"broken","Tue Jul 22 09:30:49 GMT 2025","Tue Jul 22 09:31:52 GMT 2025","62535","projekt_zaliczeniowy.tests.testy_logowania","test_bledny_adres_email","","","","test_wrong_email",""
"passed","Tue Jul 22 09:26:59 GMT 2025","Tue Jul 22 09:27:00 GMT 2025","513","projekt_zaliczeniowy.tests.api","test_user","","","","test_user_failure",""
"passed","Tue Jul 22 09:38:06 GMT 2025","Tue Jul 22 09:38:31 GMT 2025","25225","projekt_zaliczeniowy.tests.testy_sortowania","test_sortowanie_po_popularności","","","","test_most_popular",""
"passed","Tue Jul 22 09:37:41 GMT 2025","Tue Jul 22 09:38:06 GMT 2025","24902","projekt_zaliczeniowy.tests.testy_sortowania","test_sortowanie_po_nowości","","","","test_newest",""
"broken","Tue Jul 22 09:27:17 GMT 2025","Tue Jul 22 09:28:26 GMT 2025","68809","projekt_zaliczeniowy.tests.testy_koszyka","test_usuwanie_z_koszyka","","","","test_remove_product_to_cart",""
"passed","Tue Jul 22 09:35:24 GMT 2025","Tue Jul 22 09:35:52 GMT 2025","27890","projekt_zaliczeniowy.tests.testy_sortowania.mobile","test_mobile_sortowanie_po_najwyższej_cenie","","","","test_highest_price",""
