"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sat Aug 09 09:33:00 GMT 2025","Sat Aug 09 09:33:48 GMT 2025","47977","projekt_zaliczeniowy.tests.testy_wylogowania","test_wylogowanie","","","","test_logout",""
"passed","Sat Aug 09 09:30:39 GMT 2025","Sat Aug 09 09:31:07 GMT 2025","27147","projekt_zaliczeniowy.tests.testy_sortowania.mobile","test_mobile_sortowanie_po_popularności","","","","test_most_popular",""
"broken","Sat Aug 09 09:28:08 GMT 2025","Sat Aug 09 09:29:08 GMT 2025","59944","projekt_zaliczeniowy.tests.testy_logowania","test_poprawne_dane","","","","test_correct",""
"broken","Sat Aug 09 09:26:02 GMT 2025","Sat Aug 09 09:27:04 GMT 2025","62051","projekt_zaliczeniowy.tests.testy_logowania","test_brak_adresu_email","","","","test_without_email",""
"broken","Sat Aug 09 09:23:52 GMT 2025","Sat Aug 09 09:24:58 GMT 2025","66871","projekt_zaliczeniowy.tests.testy_logowania","test_bledne_haslo","","","","test_wrong_password",""
"passed","Sat Aug 09 09:31:38 GMT 2025","Sat Aug 09 09:32:06 GMT 2025","28436","projekt_zaliczeniowy.tests.testy_sortowania","test_sortowanie_po_najwyższej_cenie","","","","test_highest_price",""
"passed","Sat Aug 09 09:32:33 GMT 2025","Sat Aug 09 09:33:00 GMT 2025","26918","projekt_zaliczeniowy.tests.testy_sortowania","test_sortowanie_po_popularności","","","","test_most_popular",""
"passed","Sat Aug 09 09:30:12 GMT 2025","Sat Aug 09 09:30:39 GMT 2025","27154","projekt_zaliczeniowy.tests.testy_sortowania.mobile","test_mobile_sortowanie_po_nowości","","","","test_newest",""
"passed","Sat Aug 09 09:21:02 GMT 2025","Sat Aug 09 09:21:03 GMT 2025","960","projekt_zaliczeniowy.tests.api","test_products","","","","test_products_failure",""
"passed","Sat Aug 09 09:21:04 GMT 2025","Sat Aug 09 09:21:22 GMT 2025","18710","projekt_zaliczeniowy.tests.testy_koszyka","test_dodawania_do_koszyka","","","","test_add_product_to_cart",""
"broken","Sat Aug 09 09:27:04 GMT 2025","Sat Aug 09 09:28:07 GMT 2025","63145","projekt_zaliczeniowy.tests.testy_logowania","test_brak_hasla","","","","test_without_password",""
"passed","Sat Aug 09 09:29:40 GMT 2025","Sat Aug 09 09:30:11 GMT 2025","31851","projekt_zaliczeniowy.tests.testy_sortowania.mobile","test_mobile_sortowanie_po_najwyższej_cenie","","","","test_highest_price",""
"passed","Sat Aug 09 09:31:07 GMT 2025","Sat Aug 09 09:31:37 GMT 2025","30301","projekt_zaliczeniowy.tests.testy_sortowania","test_sortowanie_po_najniższej_cenie","","","","test_lowest_price",""
"passed","Sat Aug 09 09:21:03 GMT 2025","Sat Aug 09 09:21:04 GMT 2025","898","projekt_zaliczeniowy.tests.api","test_user","","","","test_user_failure",""
"broken","Sat Aug 09 09:22:32 GMT 2025","Sat Aug 09 09:23:43 GMT 2025","71228","projekt_zaliczeniowy.tests.testy_koszyka","test_zmiana_ilości_w_koszyku","","","","test_product_quantity_change",""
"passed","Sat Aug 09 09:29:08 GMT 2025","Sat Aug 09 09:29:39 GMT 2025","30965","projekt_zaliczeniowy.tests.testy_sortowania.mobile","test_mobile_sortowanie_po_najniższej_cenie","","","","test_lowest_price",""
"broken","Sat Aug 09 09:21:22 GMT 2025","Sat Aug 09 09:22:32 GMT 2025","69452","projekt_zaliczeniowy.tests.testy_koszyka","test_usuwanie_z_koszyka","","","","test_remove_product_to_cart",""
"broken","Sat Aug 09 09:24:59 GMT 2025","Sat Aug 09 09:26:01 GMT 2025","62058","projekt_zaliczeniowy.tests.testy_logowania","test_bledny_adres_email","","","","test_wrong_email",""
"passed","Sat Aug 09 09:32:07 GMT 2025","Sat Aug 09 09:32:33 GMT 2025","25920","projekt_zaliczeniowy.tests.testy_sortowania","test_sortowanie_po_nowości","","","","test_newest",""
