"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri May 23 17:59:23 GMT 2025","Fri May 23 17:59:50 GMT 2025","26923","projekt_zaliczeniowy.tests.testy_sortowania","test_sortowanie_po_nowości","","","","test_newest",""
"passed","Fri May 23 17:54:31 GMT 2025","Fri May 23 17:54:56 GMT 2025","25783","projekt_zaliczeniowy.tests.testy_logowania","test_bledne_haslo","","","","test_wrong_password",""
"passed","Fri May 23 18:00:21 GMT 2025","Fri May 23 18:00:50 GMT 2025","29010","projekt_zaliczeniowy.tests.testy_wylogowania","test_wylogowanie","","","","test_logout",""
"passed","Fri May 23 17:54:57 GMT 2025","Fri May 23 17:55:20 GMT 2025","23489","projekt_zaliczeniowy.tests.testy_logowania","test_bledny_adres_email","","","","test_wrong_email",""
"passed","Fri May 23 17:55:44 GMT 2025","Fri May 23 17:56:06 GMT 2025","22585","projekt_zaliczeniowy.tests.testy_logowania","test_brak_hasla","","","","test_without_password",""
"passed","Fri May 23 17:56:32 GMT 2025","Fri May 23 17:57:00 GMT 2025","28147","projekt_zaliczeniowy.tests.testy_sortowania.mobile","test_mobile_sortowanie_po_najniższej_cenie","","","","test_lowest_price",""
"passed","Fri May 23 17:57:29 GMT 2025","Fri May 23 17:57:56 GMT 2025","26601","projekt_zaliczeniowy.tests.testy_sortowania.mobile","test_mobile_sortowanie_po_nowości","","","","test_newest",""
"passed","Fri May 23 17:58:51 GMT 2025","Fri May 23 17:59:22 GMT 2025","30852","projekt_zaliczeniowy.tests.testy_sortowania","test_sortowanie_po_najwyższej_cenie","","","","test_highest_price",""
"passed","Fri May 23 17:52:41 GMT 2025","Fri May 23 17:52:57 GMT 2025","15933","projekt_zaliczeniowy.tests.testy_koszyka","test_dodawania_do_koszyka","","","","test_add_product_to_cart",""
"passed","Fri May 23 17:56:07 GMT 2025","Fri May 23 17:56:31 GMT 2025","24666","projekt_zaliczeniowy.tests.testy_logowania","test_poprawne_dane","","","","test_correct",""
"passed","Fri May 23 17:57:00 GMT 2025","Fri May 23 17:57:29 GMT 2025","28585","projekt_zaliczeniowy.tests.testy_sortowania.mobile","test_mobile_sortowanie_po_najwyższej_cenie","","","","test_highest_price",""
"passed","Fri May 23 17:58:24 GMT 2025","Fri May 23 17:58:51 GMT 2025","26945","projekt_zaliczeniowy.tests.testy_sortowania","test_sortowanie_po_najniższej_cenie","","","","test_lowest_price",""
"passed","Fri May 23 17:57:56 GMT 2025","Fri May 23 17:58:24 GMT 2025","27329","projekt_zaliczeniowy.tests.testy_sortowania.mobile","test_mobile_sortowanie_po_popularności","","","","test_most_popular",""
"passed","Fri May 23 17:53:39 GMT 2025","Fri May 23 17:54:24 GMT 2025","44857","projekt_zaliczeniowy.tests.testy_koszyka","test_zmiana_ilości_w_koszyku","","","","test_product_quantity_change",""
"passed","Fri May 23 17:52:57 GMT 2025","Fri May 23 17:53:39 GMT 2025","42493","projekt_zaliczeniowy.tests.testy_koszyka","test_usuwanie_z_koszyka","","","","test_remove_product_to_cart",""
"passed","Fri May 23 17:52:39 GMT 2025","Fri May 23 17:52:40 GMT 2025","875","projekt_zaliczeniowy.tests.api","test_products","","","","test_products_failure",""
"passed","Fri May 23 17:55:21 GMT 2025","Fri May 23 17:55:43 GMT 2025","22694","projekt_zaliczeniowy.tests.testy_logowania","test_brak_adresu_email","","","","test_without_email",""
"passed","Fri May 23 17:59:50 GMT 2025","Fri May 23 18:00:20 GMT 2025","30229","projekt_zaliczeniowy.tests.testy_sortowania","test_sortowanie_po_popularności","","","","test_most_popular",""
"passed","Fri May 23 17:52:40 GMT 2025","Fri May 23 17:52:41 GMT 2025","727","projekt_zaliczeniowy.tests.api","test_user","","","","test_user_failure",""
