"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri May 02 13:05:24 GMT 2025","Fri May 02 13:05:49 GMT 2025","24571","projekt_zaliczeniowy.tests.testy_sortowania","test_sortowanie_po_nowości","","","","test_most_popular",""
"passed","Fri May 02 13:04:26 GMT 2025","Fri May 02 13:04:55 GMT 2025","28652","projekt_zaliczeniowy.tests.testy_sortowania","test_sortowanie_po_najniższej_cenie","","","","test_lowest_price",""
"passed","Fri May 02 12:59:26 GMT 2025","Fri May 02 12:59:27 GMT 2025","453","projekt_zaliczeniowy.tests.api","test_user","","","","test_user_failure",""
"passed","Fri May 02 13:01:55 GMT 2025","Fri May 02 13:02:17 GMT 2025","22867","projekt_zaliczeniowy.tests.testy_logowania","test_brak_hasla","","","","test_without_password",""
"passed","Fri May 02 12:59:27 GMT 2025","Fri May 02 12:59:43 GMT 2025","16531","projekt_zaliczeniowy.tests.testy_koszyka","test_dodawania_do_koszyka","","","","test_add_product_to_cart",""
"broken","Fri May 02 13:02:43 GMT 2025","Fri May 02 13:03:08 GMT 2025","25704","projekt_zaliczeniowy.tests.testy_sortowania.mobile","test_mobile_sortowanie_po_najniższej_cenie","","","","test_lowest_price",""
"passed","Fri May 02 13:04:55 GMT 2025","Fri May 02 13:05:24 GMT 2025","28308","projekt_zaliczeniowy.tests.testy_sortowania","test_sortowanie_po_najwyższej_cenie","","","","test_highest_price",""
"passed","Fri May 02 13:06:14 GMT 2025","Fri May 02 13:06:42 GMT 2025","27711","projekt_zaliczeniowy.tests.testy_wylogowania","test_wylogowanie","","","","test_logout",""
"passed","Fri May 02 13:01:08 GMT 2025","Fri May 02 13:01:31 GMT 2025","23029","projekt_zaliczeniowy.tests.testy_logowania","test_bledny_adres_email","","","","test_wrong_email",""
"passed","Fri May 02 13:01:32 GMT 2025","Fri May 02 13:01:54 GMT 2025","22377","projekt_zaliczeniowy.tests.testy_logowania","test_brak_adresu_email","","","","test_without_email",""
"passed","Fri May 02 13:05:49 GMT 2025","Fri May 02 13:06:14 GMT 2025","24584","projekt_zaliczeniowy.tests.testy_sortowania","test_sortowanie_po_popularności","","","","test_most_popular",""
"broken","Fri May 02 13:03:09 GMT 2025","Fri May 02 13:03:35 GMT 2025","26082","projekt_zaliczeniowy.tests.testy_sortowania.mobile","test_mobile_sortowanie_po_najwyższej_cenie","","","","test_highest_price",""
"passed","Fri May 02 13:03:35 GMT 2025","Fri May 02 13:04:00 GMT 2025","24758","projekt_zaliczeniowy.tests.testy_sortowania.mobile","test_mobile_sortowanie_po_nowości","","","","test_newest",""
"passed","Fri May 02 12:59:26 GMT 2025","Fri May 02 12:59:26 GMT 2025","804","projekt_zaliczeniowy.tests.api","test_products","","","","test_products_failure",""
"passed","Fri May 02 12:59:43 GMT 2025","Fri May 02 12:59:58 GMT 2025","14751","projekt_zaliczeniowy.tests.testy_koszyka","test_usuwanie_z_koszyka","","","","test_remove_product_to_cart",""
"passed","Fri May 02 13:04:01 GMT 2025","Fri May 02 13:04:26 GMT 2025","25412","projekt_zaliczeniowy.tests.testy_sortowania.mobile","test_mobile_sortowanie_po_popularności","","","","test_most_popular",""
"passed","Fri May 02 12:59:58 GMT 2025","Fri May 02 13:00:14 GMT 2025","15658","projekt_zaliczeniowy.tests.testy_koszyka","test_zmiana_ilości_w_koszyku","","","","test_product_quantity_change",""
"passed","Fri May 02 13:00:40 GMT 2025","Fri May 02 13:01:08 GMT 2025","28258","projekt_zaliczeniowy.tests.testy_logowania","test_bledne_haslo","","","","test_wrong_password",""
"passed","Fri May 02 13:02:18 GMT 2025","Fri May 02 13:02:42 GMT 2025","24537","projekt_zaliczeniowy.tests.testy_logowania","test_poprawne_dane","","","","test_correct",""
