"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue May 13 09:24:42 GMT 2025","Tue May 13 09:25:07 GMT 2025","24783","projekt_zaliczeniowy.tests.testy_logowania","test_poprawne_dane","","","","test_correct",""
"passed","Tue May 13 09:25:35 GMT 2025","Tue May 13 09:26:04 GMT 2025","29018","projekt_zaliczeniowy.tests.testy_sortowania.mobile","test_mobile_sortowanie_po_najwyższej_cenie","","","","test_highest_price",""
"passed","Tue May 13 09:26:05 GMT 2025","Tue May 13 09:26:32 GMT 2025","26750","projekt_zaliczeniowy.tests.testy_sortowania.mobile","test_mobile_sortowanie_po_nowości","","","","test_newest",""
"broken","Tue May 13 09:22:34 GMT 2025","Tue May 13 09:22:46 GMT 2025","12055","projekt_zaliczeniowy.tests.testy_koszyka","test_usuwanie_z_koszyka","","","","test_remove_product_to_cart",""
"passed","Tue May 13 09:24:18 GMT 2025","Tue May 13 09:24:42 GMT 2025","23516","projekt_zaliczeniowy.tests.testy_logowania","test_brak_hasla","","","","test_without_password",""
"passed","Tue May 13 09:23:31 GMT 2025","Tue May 13 09:23:54 GMT 2025","22737","projekt_zaliczeniowy.tests.testy_logowania","test_bledny_adres_email","","","","test_wrong_email",""
"passed","Tue May 13 09:25:07 GMT 2025","Tue May 13 09:25:35 GMT 2025","27799","projekt_zaliczeniowy.tests.testy_sortowania.mobile","test_mobile_sortowanie_po_najniższej_cenie","","","","test_lowest_price",""
"passed","Tue May 13 09:23:55 GMT 2025","Tue May 13 09:24:18 GMT 2025","23129","projekt_zaliczeniowy.tests.testy_logowania","test_brak_adresu_email","","","","test_without_email",""
"passed","Tue May 13 09:28:22 GMT 2025","Tue May 13 09:28:48 GMT 2025","25705","projekt_zaliczeniowy.tests.testy_sortowania","test_sortowanie_po_popularności","","","","test_most_popular",""
"passed","Tue May 13 09:22:09 GMT 2025","Tue May 13 09:22:34 GMT 2025","24839","projekt_zaliczeniowy.tests.testy_koszyka","test_dodawania_do_koszyka","","","","test_add_product_to_cart",""
"passed","Tue May 13 09:22:08 GMT 2025","Tue May 13 09:22:09 GMT 2025","911","projekt_zaliczeniowy.tests.api","test_products","","","","test_products_failure",""
"broken","Tue May 13 09:22:46 GMT 2025","Tue May 13 09:22:55 GMT 2025","8981","projekt_zaliczeniowy.tests.testy_koszyka","test_zmiana_ilości_w_koszyku","","","","test_product_quantity_change",""
"passed","Tue May 13 09:23:00 GMT 2025","Tue May 13 09:23:31 GMT 2025","30563","projekt_zaliczeniowy.tests.testy_logowania","test_bledne_haslo","","","","test_wrong_password",""
"passed","Tue May 13 09:22:09 GMT 2025","Tue May 13 09:22:09 GMT 2025","833","projekt_zaliczeniowy.tests.api","test_user","","","","test_user_failure",""
"passed","Tue May 13 09:28:48 GMT 2025","Tue May 13 09:29:17 GMT 2025","28975","projekt_zaliczeniowy.tests.testy_wylogowania","test_wylogowanie","","","","test_logout",""
"passed","Tue May 13 09:27:56 GMT 2025","Tue May 13 09:28:22 GMT 2025","25640","projekt_zaliczeniowy.tests.testy_sortowania","test_sortowanie_po_nowości","","","","test_most_popular",""
"passed","Tue May 13 09:27:00 GMT 2025","Tue May 13 09:27:27 GMT 2025","26838","projekt_zaliczeniowy.tests.testy_sortowania","test_sortowanie_po_najniższej_cenie","","","","test_lowest_price",""
"passed","Tue May 13 09:27:27 GMT 2025","Tue May 13 09:27:56 GMT 2025","28513","projekt_zaliczeniowy.tests.testy_sortowania","test_sortowanie_po_najwyższej_cenie","","","","test_highest_price",""
"passed","Tue May 13 09:26:32 GMT 2025","Tue May 13 09:27:00 GMT 2025","27623","projekt_zaliczeniowy.tests.testy_sortowania.mobile","test_mobile_sortowanie_po_popularności","","","","test_most_popular",""
