"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri May 02 12:49:45 GMT 2025","Fri May 02 12:49:45 GMT 2025","583","projekt_zaliczeniowy.tests.api","test_user","","","","test_user_failure",""
"passed","Fri May 02 12:49:42 GMT 2025","Fri May 02 12:49:43 GMT 2025","1383","projekt_zaliczeniowy.tests.api","test_products","","","","test_products_success",""
"passed","Fri May 02 12:49:43 GMT 2025","Fri May 02 12:49:44 GMT 2025","814","projekt_zaliczeniowy.tests.api","test_products","","","","test_products_failure",""
"passed","Fri May 02 12:49:44 GMT 2025","Fri May 02 12:49:45 GMT 2025","510","projekt_zaliczeniowy.tests.api","test_user","","","","test_user_success",""
