"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Aug 24 09:19:00 GMT 2025","Sun Aug 24 09:19:00 GMT 2025","554","projekt_zaliczeniowy.tests.api","test_user","","","","test_user_failure",""
"broken","Sun Aug 24 09:31:06 GMT 2025","Sun Aug 24 09:31:54 GMT 2025","48094","projekt_zaliczeniowy.tests.testy_wylogowania","test_wylogowanie","","","","test_logout",""
"passed","Sun Aug 24 09:30:41 GMT 2025","Sun Aug 24 09:31:06 GMT 2025","24910","projekt_zaliczeniowy.tests.testy_sortowania","test_sortowanie_po_popularności","","","","test_most_popular",""
"passed","Sun Aug 24 09:28:26 GMT 2025","Sun Aug 24 09:28:53 GMT 2025","26930","projekt_zaliczeniowy.tests.testy_sortowania.mobile","test_mobile_sortowanie_po_nowości","","","","test_newest",""
"passed","Sun Aug 24 09:29:48 GMT 2025","Sun Aug 24 09:30:16 GMT 2025","27867","projekt_zaliczeniowy.tests.testy_sortowania","test_sortowanie_po_najwyższej_cenie","","","","test_highest_price",""
"broken","Sun Aug 24 09:26:27 GMT 2025","Sun Aug 24 09:27:25 GMT 2025","58085","projekt_zaliczeniowy.tests.testy_logowania","test_poprawne_dane","","","","test_correct",""
"broken","Sun Aug 24 09:25:24 GMT 2025","Sun Aug 24 09:26:27 GMT 2025","63209","projekt_zaliczeniowy.tests.testy_logowania","test_brak_hasla","","","","test_without_password",""
"passed","Sun Aug 24 09:29:20 GMT 2025","Sun Aug 24 09:29:47 GMT 2025","27065","projekt_zaliczeniowy.tests.testy_sortowania","test_sortowanie_po_najniższej_cenie","","","","test_lowest_price",""
"passed","Sun Aug 24 09:19:00 GMT 2025","Sun Aug 24 09:19:18 GMT 2025","18014","projekt_zaliczeniowy.tests.testy_koszyka","test_dodawania_do_koszyka","","","","test_add_product_to_cart",""
"passed","Sun Aug 24 09:27:55 GMT 2025","Sun Aug 24 09:28:26 GMT 2025","30453","projekt_zaliczeniowy.tests.testy_sortowania.mobile","test_mobile_sortowanie_po_najwyższej_cenie","","","","test_highest_price",""
"passed","Sun Aug 24 09:27:26 GMT 2025","Sun Aug 24 09:27:55 GMT 2025","29186","projekt_zaliczeniowy.tests.testy_sortowania.mobile","test_mobile_sortowanie_po_najniższej_cenie","","","","test_lowest_price",""
"broken","Sun Aug 24 09:20:29 GMT 2025","Sun Aug 24 09:21:38 GMT 2025","69485","projekt_zaliczeniowy.tests.testy_koszyka","test_zmiana_ilości_w_koszyku","","","","test_product_quantity_change",""
"passed","Sun Aug 24 09:28:53 GMT 2025","Sun Aug 24 09:29:20 GMT 2025","26741","projekt_zaliczeniowy.tests.testy_sortowania.mobile","test_mobile_sortowanie_po_popularności","","","","test_most_popular",""
"passed","Sun Aug 24 09:30:16 GMT 2025","Sun Aug 24 09:30:41 GMT 2025","24680","projekt_zaliczeniowy.tests.testy_sortowania","test_sortowanie_po_nowości","","","","test_newest",""
"broken","Sun Aug 24 09:24:21 GMT 2025","Sun Aug 24 09:25:23 GMT 2025","61997","projekt_zaliczeniowy.tests.testy_logowania","test_brak_adresu_email","","","","test_without_email",""
"failed","Sun Aug 24 09:18:59 GMT 2025","Sun Aug 24 09:19:00 GMT 2025","776","projekt_zaliczeniowy.tests.api","test_products","","","","test_products_failure",""
"broken","Sun Aug 24 09:22:09 GMT 2025","Sun Aug 24 09:23:17 GMT 2025","68617","projekt_zaliczeniowy.tests.testy_logowania","test_bledne_haslo","","","","test_wrong_password",""
"broken","Sun Aug 24 09:19:18 GMT 2025","Sun Aug 24 09:20:28 GMT 2025","70035","projekt_zaliczeniowy.tests.testy_koszyka","test_usuwanie_z_koszyka","","","","test_remove_product_to_cart",""
"broken","Sun Aug 24 09:23:18 GMT 2025","Sun Aug 24 09:24:21 GMT 2025","62714","projekt_zaliczeniowy.tests.testy_logowania","test_bledny_adres_email","","","","test_wrong_email",""
