"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Aug 20 09:33:07 GMT 2025","Wed Aug 20 09:33:31 GMT 2025","24510","projekt_zaliczeniowy.tests.testy_sortowania","test_sortowanie_po_nowości","","","","test_newest",""
"broken","Wed Aug 20 09:26:12 GMT 2025","Wed Aug 20 09:27:14 GMT 2025","62492","projekt_zaliczeniowy.tests.testy_logowania","test_bledny_adres_email","","","","test_wrong_email",""
"passed","Wed Aug 20 09:30:48 GMT 2025","Wed Aug 20 09:31:17 GMT 2025","28711","projekt_zaliczeniowy.tests.testy_sortowania.mobile","test_mobile_sortowanie_po_najwyższej_cenie","","","","test_highest_price",""
"passed","Wed Aug 20 09:22:26 GMT 2025","Wed Aug 20 09:23:09 GMT 2025","42940","projekt_zaliczeniowy.tests.testy_koszyka","test_dodawania_do_koszyka","","","","test_add_product_to_cart",""
"broken","Wed Aug 20 09:27:15 GMT 2025","Wed Aug 20 09:28:17 GMT 2025","62585","projekt_zaliczeniowy.tests.testy_logowania","test_brak_adresu_email","","","","test_without_email",""
"failed","Wed Aug 20 09:22:24 GMT 2025","Wed Aug 20 09:22:25 GMT 2025","843","projekt_zaliczeniowy.tests.api","test_products","","","","test_products_failure",""
"broken","Wed Aug 20 09:23:53 GMT 2025","Wed Aug 20 09:25:02 GMT 2025","69337","projekt_zaliczeniowy.tests.testy_koszyka","test_zmiana_ilości_w_koszyku","","","","test_product_quantity_change",""
"broken","Wed Aug 20 09:28:18 GMT 2025","Wed Aug 20 09:29:20 GMT 2025","62656","projekt_zaliczeniowy.tests.testy_logowania","test_brak_hasla","","","","test_without_password",""
"passed","Wed Aug 20 09:22:25 GMT 2025","Wed Aug 20 09:22:26 GMT 2025","468","projekt_zaliczeniowy.tests.api","test_user","","","","test_user_failure",""
"broken","Wed Aug 20 09:33:58 GMT 2025","Wed Aug 20 09:34:46 GMT 2025","47533","projekt_zaliczeniowy.tests.testy_wylogowania","test_wylogowanie","","","","test_logout",""
"passed","Wed Aug 20 09:23:09 GMT 2025","Wed Aug 20 09:23:53 GMT 2025","44565","projekt_zaliczeniowy.tests.testy_koszyka","test_usuwanie_z_koszyka","","","","test_remove_product_to_cart",""
"broken","Wed Aug 20 09:29:21 GMT 2025","Wed Aug 20 09:30:18 GMT 2025","57446","projekt_zaliczeniowy.tests.testy_logowania","test_poprawne_dane","","","","test_correct",""
"passed","Wed Aug 20 09:31:44 GMT 2025","Wed Aug 20 09:32:11 GMT 2025","26988","projekt_zaliczeniowy.tests.testy_sortowania.mobile","test_mobile_sortowanie_po_popularności","","","","test_most_popular",""
"passed","Wed Aug 20 09:32:11 GMT 2025","Wed Aug 20 09:32:39 GMT 2025","27715","projekt_zaliczeniowy.tests.testy_sortowania","test_sortowanie_po_najniższej_cenie","","","","test_lowest_price",""
"passed","Wed Aug 20 09:33:32 GMT 2025","Wed Aug 20 09:33:58 GMT 2025","26378","projekt_zaliczeniowy.tests.testy_sortowania","test_sortowanie_po_popularności","","","","test_most_popular",""
"broken","Wed Aug 20 09:25:07 GMT 2025","Wed Aug 20 09:26:11 GMT 2025","64060","projekt_zaliczeniowy.tests.testy_logowania","test_bledne_haslo","","","","test_wrong_password",""
"passed","Wed Aug 20 09:32:39 GMT 2025","Wed Aug 20 09:33:07 GMT 2025","27159","projekt_zaliczeniowy.tests.testy_sortowania","test_sortowanie_po_najwyższej_cenie","","","","test_highest_price",""
"passed","Wed Aug 20 09:31:17 GMT 2025","Wed Aug 20 09:31:44 GMT 2025","26435","projekt_zaliczeniowy.tests.testy_sortowania.mobile","test_mobile_sortowanie_po_nowości","","","","test_newest",""
"passed","Wed Aug 20 09:30:19 GMT 2025","Wed Aug 20 09:30:48 GMT 2025","29013","projekt_zaliczeniowy.tests.testy_sortowania.mobile","test_mobile_sortowanie_po_najniższej_cenie","","","","test_lowest_price",""
