"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon May 12 09:23:09 GMT 2025","Mon May 12 09:23:23 GMT 2025","13960","projekt_zaliczeniowy.tests.testy_koszyka","test_zmiana_ilości_w_koszyku","","","","test_product_quantity_change",""
"passed","Mon May 12 09:23:23 GMT 2025","Mon May 12 09:23:48 GMT 2025","25252","projekt_zaliczeniowy.tests.testy_logowania","test_bledne_haslo","","","","test_wrong_password",""
"passed","Mon May 12 09:28:00 GMT 2025","Mon May 12 09:28:24 GMT 2025","23897","projekt_zaliczeniowy.tests.testy_sortowania","test_sortowanie_po_nowości","","","","test_most_popular",""
"passed","Mon May 12 09:22:40 GMT 2025","Mon May 12 09:22:41 GMT 2025","498","projekt_zaliczeniowy.tests.api","test_user","","","","test_user_failure",""
"passed","Mon May 12 09:24:35 GMT 2025","Mon May 12 09:24:57 GMT 2025","22361","projekt_zaliczeniowy.tests.testy_logowania","test_brak_hasla","","","","test_without_password",""
"passed","Mon May 12 09:25:22 GMT 2025","Mon May 12 09:25:48 GMT 2025","26198","projekt_zaliczeniowy.tests.testy_sortowania.mobile","test_mobile_sortowanie_po_najniższej_cenie","","","","test_lowest_price",""
"passed","Mon May 12 09:27:33 GMT 2025","Mon May 12 09:28:00 GMT 2025","26889","projekt_zaliczeniowy.tests.testy_sortowania","test_sortowanie_po_najwyższej_cenie","","","","test_highest_price",""
"passed","Mon May 12 09:25:48 GMT 2025","Mon May 12 09:26:15 GMT 2025","26353","projekt_zaliczeniowy.tests.testy_sortowania.mobile","test_mobile_sortowanie_po_najwyższej_cenie","","","","test_highest_price",""
"passed","Mon May 12 09:24:57 GMT 2025","Mon May 12 09:25:21 GMT 2025","24052","projekt_zaliczeniowy.tests.testy_logowania","test_poprawne_dane","","","","test_correct",""
"passed","Mon May 12 09:28:25 GMT 2025","Mon May 12 09:28:48 GMT 2025","23516","projekt_zaliczeniowy.tests.testy_sortowania","test_sortowanie_po_popularności","","","","test_most_popular",""
"passed","Mon May 12 09:28:48 GMT 2025","Mon May 12 09:29:15 GMT 2025","26191","projekt_zaliczeniowy.tests.testy_wylogowania","test_wylogowanie","","","","test_logout",""
"passed","Mon May 12 09:24:12 GMT 2025","Mon May 12 09:24:34 GMT 2025","22313","projekt_zaliczeniowy.tests.testy_logowania","test_brak_adresu_email","","","","test_without_email",""
"passed","Mon May 12 09:26:15 GMT 2025","Mon May 12 09:26:40 GMT 2025","24779","projekt_zaliczeniowy.tests.testy_sortowania.mobile","test_mobile_sortowanie_po_nowości","","","","test_newest",""
"broken","Mon May 12 09:26:40 GMT 2025","Mon May 12 09:27:06 GMT 2025","25596","projekt_zaliczeniowy.tests.testy_sortowania.mobile","test_mobile_sortowanie_po_popularności","","","","test_most_popular",""
"passed","Mon May 12 09:22:55 GMT 2025","Mon May 12 09:23:09 GMT 2025","13788","projekt_zaliczeniowy.tests.testy_koszyka","test_usuwanie_z_koszyka","","","","test_remove_product_to_cart",""
"passed","Mon May 12 09:22:41 GMT 2025","Mon May 12 09:22:55 GMT 2025","14083","projekt_zaliczeniowy.tests.testy_koszyka","test_dodawania_do_koszyka","","","","test_add_product_to_cart",""
"passed","Mon May 12 09:27:06 GMT 2025","Mon May 12 09:27:33 GMT 2025","26196","projekt_zaliczeniowy.tests.testy_sortowania","test_sortowanie_po_najniższej_cenie","","","","test_lowest_price",""
"passed","Mon May 12 09:22:40 GMT 2025","Mon May 12 09:22:40 GMT 2025","538","projekt_zaliczeniowy.tests.api","test_products","","","","test_products_failure",""
"passed","Mon May 12 09:23:49 GMT 2025","Mon May 12 09:24:11 GMT 2025","22672","projekt_zaliczeniowy.tests.testy_logowania","test_bledny_adres_email","","","","test_wrong_email",""
