"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat May 03 09:11:25 GMT 2025","Sat May 03 09:11:50 GMT 2025","24381","projekt_zaliczeniowy.tests.testy_sortowania","test_sortowanie_po_nowości","","","","test_most_popular",""
"passed","Sat May 03 09:07:30 GMT 2025","Sat May 03 09:07:53 GMT 2025","22627","projekt_zaliczeniowy.tests.testy_logowania","test_brak_adresu_email","","","","test_without_email",""
"passed","Sat May 03 09:10:31 GMT 2025","Sat May 03 09:10:57 GMT 2025","26175","projekt_zaliczeniowy.tests.testy_sortowania","test_sortowanie_po_najniższej_cenie","","","","test_lowest_price",""
"broken","Sat May 03 09:08:41 GMT 2025","Sat May 03 09:09:08 GMT 2025","26499","projekt_zaliczeniowy.tests.testy_sortowania.mobile","test_mobile_sortowanie_po_najniższej_cenie","","","","test_lowest_price",""
"passed","Sat May 03 09:05:17 GMT 2025","Sat May 03 09:05:33 GMT 2025","15706","projekt_zaliczeniowy.tests.testy_koszyka","test_dodawania_do_koszyka","","","","test_add_product_to_cart",""
"passed","Sat May 03 09:08:16 GMT 2025","Sat May 03 09:08:41 GMT 2025","24806","projekt_zaliczeniowy.tests.testy_logowania","test_poprawne_dane","","","","test_correct",""
"passed","Sat May 03 09:10:03 GMT 2025","Sat May 03 09:10:31 GMT 2025","27279","projekt_zaliczeniowy.tests.testy_sortowania.mobile","test_mobile_sortowanie_po_popularności","","","","test_most_popular",""
"passed","Sat May 03 09:05:16 GMT 2025","Sat May 03 09:05:17 GMT 2025","1106","projekt_zaliczeniowy.tests.api","test_products","","","","test_products_failure",""
"passed","Sat May 03 09:07:53 GMT 2025","Sat May 03 09:08:16 GMT 2025","22490","projekt_zaliczeniowy.tests.testy_logowania","test_brak_hasla","","","","test_without_password",""
"passed","Sat May 03 09:05:17 GMT 2025","Sat May 03 09:05:17 GMT 2025","475","projekt_zaliczeniowy.tests.api","test_user","","","","test_user_failure",""
"passed","Sat May 03 09:11:50 GMT 2025","Sat May 03 09:12:15 GMT 2025","25148","projekt_zaliczeniowy.tests.testy_sortowania","test_sortowanie_po_popularności","","","","test_most_popular",""
"passed","Sat May 03 09:12:16 GMT 2025","Sat May 03 09:12:43 GMT 2025","27217","projekt_zaliczeniowy.tests.testy_wylogowania","test_wylogowanie","","","","test_logout",""
"broken","Sat May 03 09:05:48 GMT 2025","Sat May 03 09:06:29 GMT 2025","41417","projekt_zaliczeniowy.tests.testy_koszyka","test_zmiana_ilości_w_koszyku","","","","test_product_quantity_change",""
"passed","Sat May 03 09:07:07 GMT 2025","Sat May 03 09:07:30 GMT 2025","22659","projekt_zaliczeniowy.tests.testy_logowania","test_bledny_adres_email","","","","test_wrong_email",""
"passed","Sat May 03 09:05:33 GMT 2025","Sat May 03 09:05:48 GMT 2025","14598","projekt_zaliczeniowy.tests.testy_koszyka","test_usuwanie_z_koszyka","","","","test_remove_product_to_cart",""
"passed","Sat May 03 09:09:08 GMT 2025","Sat May 03 09:09:37 GMT 2025","28614","projekt_zaliczeniowy.tests.testy_sortowania.mobile","test_mobile_sortowanie_po_najwyższej_cenie","","","","test_highest_price",""
"passed","Sat May 03 09:09:37 GMT 2025","Sat May 03 09:10:03 GMT 2025","25777","projekt_zaliczeniowy.tests.testy_sortowania.mobile","test_mobile_sortowanie_po_nowości","","","","test_newest",""
"passed","Sat May 03 09:06:37 GMT 2025","Sat May 03 09:07:07 GMT 2025","29477","projekt_zaliczeniowy.tests.testy_logowania","test_bledne_haslo","","","","test_wrong_password",""
"passed","Sat May 03 09:10:58 GMT 2025","Sat May 03 09:11:25 GMT 2025","27233","projekt_zaliczeniowy.tests.testy_sortowania","test_sortowanie_po_najwyższej_cenie","","","","test_highest_price",""
