"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon May 05 13:54:36 GMT 2025","Mon May 05 13:55:00 GMT 2025","23738","projekt_zaliczeniowy.tests.testy_logowania","test_brak_hasla","","","","test_without_password",""
"passed","Mon May 05 13:56:16 GMT 2025","Mon May 05 13:56:41 GMT 2025","24754","projekt_zaliczeniowy.tests.testy_sortowania.mobile","test_mobile_sortowanie_po_nowości","","","","test_newest",""
"passed","Mon May 05 13:53:24 GMT 2025","Mon May 05 13:53:49 GMT 2025","24659","projekt_zaliczeniowy.tests.testy_logowania","test_bledne_haslo","","","","test_wrong_password",""
"passed","Mon May 05 13:57:07 GMT 2025","Mon May 05 13:57:34 GMT 2025","27469","projekt_zaliczeniowy.tests.testy_sortowania","test_sortowanie_po_najniższej_cenie","","","","test_lowest_price",""
"passed","Mon May 05 13:58:51 GMT 2025","Mon May 05 13:59:18 GMT 2025","26788","projekt_zaliczeniowy.tests.testy_wylogowania","test_wylogowanie","","","","test_logout",""
"passed","Mon May 05 13:51:10 GMT 2025","Mon May 05 13:51:55 GMT 2025","44208","projekt_zaliczeniowy.tests.testy_koszyka","test_dodawania_do_koszyka","","","","test_add_product_to_cart",""
"broken","Mon May 05 13:55:25 GMT 2025","Mon May 05 13:55:50 GMT 2025","25213","projekt_zaliczeniowy.tests.testy_sortowania.mobile","test_mobile_sortowanie_po_najniższej_cenie","","","","test_lowest_price",""
"passed","Mon May 05 13:58:01 GMT 2025","Mon May 05 13:58:26 GMT 2025","24844","projekt_zaliczeniowy.tests.testy_sortowania","test_sortowanie_po_nowości","","","","test_most_popular",""
"passed","Mon May 05 13:57:35 GMT 2025","Mon May 05 13:58:00 GMT 2025","25776","projekt_zaliczeniowy.tests.testy_sortowania","test_sortowanie_po_najwyższej_cenie","","","","test_highest_price",""
"passed","Mon May 05 13:53:49 GMT 2025","Mon May 05 13:54:12 GMT 2025","23152","projekt_zaliczeniowy.tests.testy_logowania","test_bledny_adres_email","","","","test_wrong_email",""
"broken","Mon May 05 13:56:41 GMT 2025","Mon May 05 13:57:06 GMT 2025","24948","projekt_zaliczeniowy.tests.testy_sortowania.mobile","test_mobile_sortowanie_po_popularności","","","","test_most_popular",""
"broken","Mon May 05 13:55:51 GMT 2025","Mon May 05 13:56:16 GMT 2025","25214","projekt_zaliczeniowy.tests.testy_sortowania.mobile","test_mobile_sortowanie_po_najwyższej_cenie","","","","test_highest_price",""
"passed","Mon May 05 13:51:55 GMT 2025","Mon May 05 13:52:39 GMT 2025","44255","projekt_zaliczeniowy.tests.testy_koszyka","test_usuwanie_z_koszyka","","","","test_remove_product_to_cart",""
"passed","Mon May 05 13:51:10 GMT 2025","Mon May 05 13:51:10 GMT 2025","452","projekt_zaliczeniowy.tests.api","test_user","","","","test_user_failure",""
"passed","Mon May 05 13:54:13 GMT 2025","Mon May 05 13:54:36 GMT 2025","22841","projekt_zaliczeniowy.tests.testy_logowania","test_brak_adresu_email","","","","test_without_email",""
"passed","Mon May 05 13:58:26 GMT 2025","Mon May 05 13:58:51 GMT 2025","24866","projekt_zaliczeniowy.tests.testy_sortowania","test_sortowanie_po_popularności","","","","test_most_popular",""
"passed","Mon May 05 13:52:39 GMT 2025","Mon May 05 13:53:23 GMT 2025","44575","projekt_zaliczeniowy.tests.testy_koszyka","test_zmiana_ilości_w_koszyku","","","","test_product_quantity_change",""
"passed","Mon May 05 13:51:09 GMT 2025","Mon May 05 13:51:10 GMT 2025","1352","projekt_zaliczeniowy.tests.api","test_products","","","","test_products_failure",""
"passed","Mon May 05 13:55:00 GMT 2025","Mon May 05 13:55:25 GMT 2025","24317","projekt_zaliczeniowy.tests.testy_logowania","test_poprawne_dane","","","","test_correct",""
