"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Wed Aug 06 09:33:24 GMT 2025","Wed Aug 06 09:34:28 GMT 2025","63381","projekt_zaliczeniowy.tests.testy_logowania","test_bledny_adres_email","","","","test_wrong_email",""
"broken","Wed Aug 06 09:32:19 GMT 2025","Wed Aug 06 09:33:24 GMT 2025","64542","projekt_zaliczeniowy.tests.testy_logowania","test_bledne_haslo","","","","test_wrong_password",""
"broken","Wed Aug 06 09:36:34 GMT 2025","Wed Aug 06 09:37:32 GMT 2025","58059","projekt_zaliczeniowy.tests.testy_logowania","test_poprawne_dane","","","","test_correct",""
"passed","Wed Aug 06 09:29:09 GMT 2025","Wed Aug 06 09:29:10 GMT 2025","966","projekt_zaliczeniowy.tests.api","test_products","","","","test_products_failure",""
"passed","Wed Aug 06 09:38:01 GMT 2025","Wed Aug 06 09:38:29 GMT 2025","28006","projekt_zaliczeniowy.tests.testy_sortowania.mobile","test_mobile_sortowanie_po_najwyższej_cenie","","","","test_highest_price",""
"passed","Wed Aug 06 09:40:45 GMT 2025","Wed Aug 06 09:41:09 GMT 2025","24096","projekt_zaliczeniowy.tests.testy_sortowania","test_sortowanie_po_popularności","","","","test_most_popular",""
"broken","Wed Aug 06 09:34:28 GMT 2025","Wed Aug 06 09:35:30 GMT 2025","61977","projekt_zaliczeniowy.tests.testy_logowania","test_brak_adresu_email","","","","test_without_email",""
"passed","Wed Aug 06 09:29:10 GMT 2025","Wed Aug 06 09:29:10 GMT 2025","554","projekt_zaliczeniowy.tests.api","test_user","","","","test_user_failure",""
"broken","Wed Aug 06 09:31:05 GMT 2025","Wed Aug 06 09:32:14 GMT 2025","69003","projekt_zaliczeniowy.tests.testy_koszyka","test_zmiana_ilości_w_koszyku","","","","test_product_quantity_change",""
"passed","Wed Aug 06 09:39:50 GMT 2025","Wed Aug 06 09:40:18 GMT 2025","28773","projekt_zaliczeniowy.tests.testy_sortowania","test_sortowanie_po_najwyższej_cenie","","","","test_highest_price",""
"passed","Wed Aug 06 09:40:19 GMT 2025","Wed Aug 06 09:40:44 GMT 2025","25599","projekt_zaliczeniowy.tests.testy_sortowania","test_sortowanie_po_nowości","","","","test_newest",""
"passed","Wed Aug 06 09:29:10 GMT 2025","Wed Aug 06 09:29:56 GMT 2025","45802","projekt_zaliczeniowy.tests.testy_koszyka","test_dodawania_do_koszyka","","","","test_add_product_to_cart",""
"broken","Wed Aug 06 09:29:56 GMT 2025","Wed Aug 06 09:31:05 GMT 2025","68923","projekt_zaliczeniowy.tests.testy_koszyka","test_usuwanie_z_koszyka","","","","test_remove_product_to_cart",""
"passed","Wed Aug 06 09:39:22 GMT 2025","Wed Aug 06 09:39:49 GMT 2025","26678","projekt_zaliczeniowy.tests.testy_sortowania","test_sortowanie_po_najniższej_cenie","","","","test_lowest_price",""
"broken","Wed Aug 06 09:41:09 GMT 2025","Wed Aug 06 09:41:57 GMT 2025","47816","projekt_zaliczeniowy.tests.testy_wylogowania","test_wylogowanie","","","","test_logout",""
"passed","Wed Aug 06 09:38:29 GMT 2025","Wed Aug 06 09:38:55 GMT 2025","25448","projekt_zaliczeniowy.tests.testy_sortowania.mobile","test_mobile_sortowanie_po_nowości","","","","test_newest",""
"broken","Wed Aug 06 09:35:31 GMT 2025","Wed Aug 06 09:36:34 GMT 2025","62980","projekt_zaliczeniowy.tests.testy_logowania","test_brak_hasla","","","","test_without_password",""
"passed","Wed Aug 06 09:38:55 GMT 2025","Wed Aug 06 09:39:22 GMT 2025","26944","projekt_zaliczeniowy.tests.testy_sortowania.mobile","test_mobile_sortowanie_po_popularności","","","","test_most_popular",""
"passed","Wed Aug 06 09:37:33 GMT 2025","Wed Aug 06 09:38:00 GMT 2025","27766","projekt_zaliczeniowy.tests.testy_sortowania.mobile","test_mobile_sortowanie_po_najniższej_cenie","","","","test_lowest_price",""
