"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Sep 17 09:28:28 GMT 2025","Wed Sep 17 09:28:55 GMT 2025","27044","projekt_zaliczeniowy.tests.testy_sortowania","test_sortowanie_po_najwyższej_cenie","","","","test_highest_price",""
"passed","Wed Sep 17 09:29:51 GMT 2025","Wed Sep 17 09:30:20 GMT 2025","28599","projekt_zaliczeniowy.tests.testy_wylogowania","test_wylogowanie","","","","test_logout",""
"passed","Wed Sep 17 09:29:22 GMT 2025","Wed Sep 17 09:29:51 GMT 2025","28354","projekt_zaliczeniowy.tests.testy_sortowania","test_sortowanie_po_popularności","","","","test_most_popular",""
"passed","Wed Sep 17 09:25:43 GMT 2025","Wed Sep 17 09:26:08 GMT 2025","25185","projekt_zaliczeniowy.tests.testy_logowania","test_poprawne_dane","","","","test_correct",""
"failed","Wed Sep 17 09:20:55 GMT 2025","Wed Sep 17 09:20:56 GMT 2025","922","projekt_zaliczeniowy.tests.api","test_products","","","","test_products_failure",""
"passed","Wed Sep 17 09:20:56 GMT 2025","Wed Sep 17 09:20:57 GMT 2025","723","projekt_zaliczeniowy.tests.api","test_user","","","","test_user_failure",""
"passed","Wed Sep 17 09:27:06 GMT 2025","Wed Sep 17 09:27:32 GMT 2025","25657","projekt_zaliczeniowy.tests.testy_sortowania.mobile","test_mobile_sortowanie_po_nowości","","","","test_newest",""
"passed","Wed Sep 17 09:28:56 GMT 2025","Wed Sep 17 09:29:22 GMT 2025","26374","projekt_zaliczeniowy.tests.testy_sortowania","test_sortowanie_po_nowości","","","","test_newest",""
"broken","Wed Sep 17 09:22:53 GMT 2025","Wed Sep 17 09:24:03 GMT 2025","70745","projekt_zaliczeniowy.tests.testy_koszyka","test_zmiana_ilości_w_koszyku","","","","test_product_quantity_change",""
"passed","Wed Sep 17 09:27:32 GMT 2025","Wed Sep 17 09:28:00 GMT 2025","27550","projekt_zaliczeniowy.tests.testy_sortowania.mobile","test_mobile_sortowanie_po_popularności","","","","test_most_popular",""
"passed","Wed Sep 17 09:28:00 GMT 2025","Wed Sep 17 09:28:28 GMT 2025","27774","projekt_zaliczeniowy.tests.testy_sortowania","test_sortowanie_po_najniższej_cenie","","","","test_lowest_price",""
"passed","Wed Sep 17 09:25:19 GMT 2025","Wed Sep 17 09:25:42 GMT 2025","23764","projekt_zaliczeniowy.tests.testy_logowania","test_brak_hasla","","","","test_without_password",""
"passed","Wed Sep 17 09:24:05 GMT 2025","Wed Sep 17 09:24:30 GMT 2025","25548","projekt_zaliczeniowy.tests.testy_logowania","test_bledne_haslo","","","","test_wrong_password",""
"passed","Wed Sep 17 09:24:31 GMT 2025","Wed Sep 17 09:24:53 GMT 2025","22465","projekt_zaliczeniowy.tests.testy_logowania","test_bledny_adres_email","","","","test_wrong_email",""
"passed","Wed Sep 17 09:26:08 GMT 2025","Wed Sep 17 09:26:36 GMT 2025","27428","projekt_zaliczeniowy.tests.testy_sortowania.mobile","test_mobile_sortowanie_po_najniższej_cenie","","","","test_lowest_price",""
"passed","Wed Sep 17 09:20:57 GMT 2025","Wed Sep 17 09:21:42 GMT 2025","45195","projekt_zaliczeniowy.tests.testy_koszyka","test_dodawania_do_koszyka","","","","test_add_product_to_cart",""
"broken","Wed Sep 17 09:21:42 GMT 2025","Wed Sep 17 09:22:52 GMT 2025","70415","projekt_zaliczeniowy.tests.testy_koszyka","test_usuwanie_z_koszyka","","","","test_remove_product_to_cart",""
"passed","Wed Sep 17 09:24:54 GMT 2025","Wed Sep 17 09:25:18 GMT 2025","24861","projekt_zaliczeniowy.tests.testy_logowania","test_brak_adresu_email","","","","test_without_email",""
"passed","Wed Sep 17 09:26:36 GMT 2025","Wed Sep 17 09:27:06 GMT 2025","29731","projekt_zaliczeniowy.tests.testy_sortowania.mobile","test_mobile_sortowanie_po_najwyższej_cenie","","","","test_highest_price",""
