"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jun 14 09:29:41 GMT 2025","Sat Jun 14 09:30:10 GMT 2025","28868","projekt_zaliczeniowy.tests.testy_sortowania.mobile","test_mobile_sortowanie_po_nowości","","","","test_newest",""
"broken","Sat Jun 14 09:24:30 GMT 2025","Sat Jun 14 09:25:34 GMT 2025","64044","projekt_zaliczeniowy.tests.testy_logowania","test_bledny_adres_email","","","","test_wrong_email",""
"passed","Sat Jun 14 09:29:09 GMT 2025","Sat Jun 14 09:29:40 GMT 2025","31147","projekt_zaliczeniowy.tests.testy_sortowania.mobile","test_mobile_sortowanie_po_najwyższej_cenie","","","","test_highest_price",""
"passed","Sat Jun 14 09:32:09 GMT 2025","Sat Jun 14 09:32:35 GMT 2025","25425","projekt_zaliczeniowy.tests.testy_sortowania","test_sortowanie_po_popularności","","","","test_most_popular",""
"broken","Sat Jun 14 09:26:37 GMT 2025","Sat Jun 14 09:27:40 GMT 2025","63097","projekt_zaliczeniowy.tests.testy_logowania","test_brak_hasla","","","","test_without_password",""
"broken","Sat Jun 14 09:32:36 GMT 2025","Sat Jun 14 09:33:25 GMT 2025","49017","projekt_zaliczeniowy.tests.testy_wylogowania","test_wylogowanie","","","","test_logout",""
"passed","Sat Jun 14 09:20:30 GMT 2025","Sat Jun 14 09:20:31 GMT 2025","591","projekt_zaliczeniowy.tests.api","test_products","","","","test_products_failure",""
"passed","Sat Jun 14 09:20:31 GMT 2025","Sat Jun 14 09:20:32 GMT 2025","752","projekt_zaliczeniowy.tests.api","test_user","","","","test_user_failure",""
"passed","Sat Jun 14 09:30:10 GMT 2025","Sat Jun 14 09:30:41 GMT 2025","30856","projekt_zaliczeniowy.tests.testy_sortowania.mobile","test_mobile_sortowanie_po_popularności","","","","test_most_popular",""
"passed","Sat Jun 14 09:20:32 GMT 2025","Sat Jun 14 09:21:16 GMT 2025","44196","projekt_zaliczeniowy.tests.testy_koszyka","test_dodawania_do_koszyka","","","","test_add_product_to_cart",""
"passed","Sat Jun 14 09:30:41 GMT 2025","Sat Jun 14 09:31:14 GMT 2025","32093","projekt_zaliczeniowy.tests.testy_sortowania","test_sortowanie_po_najniższej_cenie","","","","test_lowest_price",""
"passed","Sat Jun 14 09:28:40 GMT 2025","Sat Jun 14 09:29:09 GMT 2025","29315","projekt_zaliczeniowy.tests.testy_sortowania.mobile","test_mobile_sortowanie_po_najniższej_cenie","","","","test_lowest_price",""
"broken","Sat Jun 14 09:25:34 GMT 2025","Sat Jun 14 09:26:37 GMT 2025","62229","projekt_zaliczeniowy.tests.testy_logowania","test_brak_adresu_email","","","","test_without_email",""
"broken","Sat Jun 14 09:23:24 GMT 2025","Sat Jun 14 09:24:29 GMT 2025","65318","projekt_zaliczeniowy.tests.testy_logowania","test_bledne_haslo","","","","test_wrong_password",""
"passed","Sat Jun 14 09:31:14 GMT 2025","Sat Jun 14 09:31:43 GMT 2025","29047","projekt_zaliczeniowy.tests.testy_sortowania","test_sortowanie_po_najwyższej_cenie","","","","test_highest_price",""
"passed","Sat Jun 14 09:22:26 GMT 2025","Sat Jun 14 09:23:14 GMT 2025","48562","projekt_zaliczeniowy.tests.testy_koszyka","test_zmiana_ilości_w_koszyku","","","","test_product_quantity_change",""
"passed","Sat Jun 14 09:31:43 GMT 2025","Sat Jun 14 09:32:09 GMT 2025","25619","projekt_zaliczeniowy.tests.testy_sortowania","test_sortowanie_po_nowości","","","","test_newest",""
"broken","Sat Jun 14 09:21:16 GMT 2025","Sat Jun 14 09:22:26 GMT 2025","69631","projekt_zaliczeniowy.tests.testy_koszyka","test_usuwanie_z_koszyka","","","","test_remove_product_to_cart",""
"broken","Sat Jun 14 09:27:41 GMT 2025","Sat Jun 14 09:28:39 GMT 2025","58292","projekt_zaliczeniowy.tests.testy_logowania","test_poprawne_dane","","","","test_correct",""
