"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Wed Jul 02 09:28:25 GMT 2025","Wed Jul 02 09:29:29 GMT 2025","63309","projekt_zaliczeniowy.tests.testy_logowania","test_bledny_adres_email","","","","test_wrong_email",""
"broken","Wed Jul 02 09:27:21 GMT 2025","Wed Jul 02 09:28:25 GMT 2025","63805","projekt_zaliczeniowy.tests.testy_logowania","test_bledne_haslo","","","","test_wrong_password",""
"passed","Wed Jul 02 09:33:31 GMT 2025","Wed Jul 02 09:33:59 GMT 2025","27378","projekt_zaliczeniowy.tests.testy_sortowania.mobile","test_mobile_sortowanie_po_nowości","","","","test_newest",""
"broken","Wed Jul 02 09:31:36 GMT 2025","Wed Jul 02 09:32:34 GMT 2025","58264","projekt_zaliczeniowy.tests.testy_logowania","test_poprawne_dane","","","","test_correct",""
"passed","Wed Jul 02 09:24:30 GMT 2025","Wed Jul 02 09:24:31 GMT 2025","702","projekt_zaliczeniowy.tests.api","test_user","","","","test_user_failure",""
"broken","Wed Jul 02 09:26:01 GMT 2025","Wed Jul 02 09:27:13 GMT 2025","72211","projekt_zaliczeniowy.tests.testy_koszyka","test_zmiana_ilości_w_koszyku","","","","test_product_quantity_change",""
"broken","Wed Jul 02 09:29:29 GMT 2025","Wed Jul 02 09:30:31 GMT 2025","62020","projekt_zaliczeniowy.tests.testy_logowania","test_brak_adresu_email","","","","test_without_email",""
"passed","Wed Jul 02 09:34:28 GMT 2025","Wed Jul 02 09:34:57 GMT 2025","29361","projekt_zaliczeniowy.tests.testy_sortowania","test_sortowanie_po_najniższej_cenie","","","","test_lowest_price",""
"passed","Wed Jul 02 09:35:26 GMT 2025","Wed Jul 02 09:35:51 GMT 2025","24922","projekt_zaliczeniowy.tests.testy_sortowania","test_sortowanie_po_nowości","","","","test_newest",""
"passed","Wed Jul 02 09:25:15 GMT 2025","Wed Jul 02 09:26:01 GMT 2025","45591","projekt_zaliczeniowy.tests.testy_koszyka","test_usuwanie_z_koszyka","","","","test_remove_product_to_cart",""
"broken","Wed Jul 02 09:36:17 GMT 2025","Wed Jul 02 09:37:05 GMT 2025","48039","projekt_zaliczeniowy.tests.testy_wylogowania","test_wylogowanie","","","","test_logout",""
"passed","Wed Jul 02 09:35:51 GMT 2025","Wed Jul 02 09:36:16 GMT 2025","25230","projekt_zaliczeniowy.tests.testy_sortowania","test_sortowanie_po_popularności","","","","test_most_popular",""
"passed","Wed Jul 02 09:24:31 GMT 2025","Wed Jul 02 09:25:15 GMT 2025","44274","projekt_zaliczeniowy.tests.testy_koszyka","test_dodawania_do_koszyka","","","","test_add_product_to_cart",""
"passed","Wed Jul 02 09:34:57 GMT 2025","Wed Jul 02 09:35:25 GMT 2025","27697","projekt_zaliczeniowy.tests.testy_sortowania","test_sortowanie_po_najwyższej_cenie","","","","test_highest_price",""
"broken","Wed Jul 02 09:30:32 GMT 2025","Wed Jul 02 09:31:36 GMT 2025","63876","projekt_zaliczeniowy.tests.testy_logowania","test_brak_hasla","","","","test_without_password",""
"passed","Wed Jul 02 09:33:59 GMT 2025","Wed Jul 02 09:34:27 GMT 2025","28329","projekt_zaliczeniowy.tests.testy_sortowania.mobile","test_mobile_sortowanie_po_popularności","","","","test_most_popular",""
"passed","Wed Jul 02 09:33:03 GMT 2025","Wed Jul 02 09:33:31 GMT 2025","28077","projekt_zaliczeniowy.tests.testy_sortowania.mobile","test_mobile_sortowanie_po_najwyższej_cenie","","","","test_highest_price",""
"passed","Wed Jul 02 09:24:30 GMT 2025","Wed Jul 02 09:24:30 GMT 2025","525","projekt_zaliczeniowy.tests.api","test_products","","","","test_products_failure",""
"passed","Wed Jul 02 09:32:35 GMT 2025","Wed Jul 02 09:33:02 GMT 2025","27381","projekt_zaliczeniowy.tests.testy_sortowania.mobile","test_mobile_sortowanie_po_najniższej_cenie","","","","test_lowest_price",""
